Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR12	2012-08-26T16:12:46Z	0.267943	10.4644	11.7574	14.6578	1.09363	1.22469	4.29919	4799.17	0.187374	0.0582979	0.0603149	0.694013	0.223017	0.324703	0.270606	0.181675	0.221482	0.0991816	0.114081	0.565256	1.64798	2.78062	4.27936	0.477407	2.40938	3.64041	2972	1.01607	1728	2055.5	3387.25	8095	4.56452	261	414	584	0	0.604941	0.317233	0.0695491	0.00691785	0.00135886	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR13	2012-08-26T17:50:58Z	0.26304	9.19309	10.6193	13.0147	1.16518	1.19082	4.79322	4799.17	0.194957	0.0758552	0.0384057	0.690782	0.24377	0.311628	0.265514	0.179089	0.212799	0.105135	0.115476	0.566591	1.57953	2.86702	4.36614	0.436579	2.59984	3.80491	2939	1.02801	1672	2037	3503.5	8493	4.64397	240	404	584	0	0.575297	0.325444	0.0782998	0.0182503	0.00270811	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR14	2012-08-26T19:29:12Z	0.254643	9.90439	11.486	14.5247	1.13032	1.20305	4.53072	4799.83	0.232041	0.0631694	0.069602	0.635187	0.24379	0.313812	0.263865	0.178533	0.212403	0.108338	0.114707	0.564552	1.74712	3.09845	3.79816	0.463091	2.70307	3.14886	2905	0.916604	1669	2102	3540	8616	4.66021	244	407	603	0	0.587512	0.314067	0.0803157	0.0150882	0.00301764	0	0
TCGA-AG-A01Y-01A-43_W_VU_20120826_A0218_2G_R_FR15	2012-08-26T21:07:22Z	0.268347	9.5346	10.9132	13.5874	1.1038	1.21484	5.02572	4799.38	0.18632	0.100654	0.0774822	0.635544	0.248206	0.310056	0.262023	0.179715	0.211922	0.111553	0.11353	0.562995	1.53186	2.92266	3.98529	0.47931	2.3934	3.85387	2888	0.914861	1686	2121.5	3216.75	8571	4.43652	253	395	586.5	0	0.579396	0.325633	0.0780539	0.0154008	0.00151674	0	0
TCGA-AG-A020-01A-23_W_VU_20130214_A0218_10E_R_FR01	2013-02-15T04:06:42Z	0.294279	15.1088	16.8649	20.1669	0.733923	0.810631	4.71126	4799.02	0.372447	0.0688647	0.0907833	0.467905	0.20947	0.368407	0.215968	0.206155	0.340611	0.0902523	0.0971141	0.472023	1.0492	1.81943	4.54376	0.434194	1.34435	3.90454	4245	1.13789	995	1412	3236	7639	4.87217	442	668	838	0	0.563817	0.341668	0.0617882	0.0202906	0.0124362	0	0
TCGA-AG-A020-01A-23_W_VU_20130214_A0218_10E_R_FR02	2013-02-15T05:44:55Z	0.28479	15.7571	17.6057	21.1163	0.720831	0.894863	4.12343	4799.48	0.39071	0.113686	0.0321534	0.46345	0.206683	0.317476	0.269514	0.206327	0.366887	0.0943224	0.0945422	0.444248	0.944457	1.80433	6.20515	0.227806	1.17721	5.73578	4212	1.13204	985	1240	3153	8041	5.04844	425	648	844	0	0.571571	0.341997	0.0591966	0.012685	0.0145504	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR03	2013-02-15T07:23:07Z	0.292825	15.8912	17.3713	20.8314	0.703207	0.897062	5.31372	4799.29	0.404728	0.0917415	0.0770078	0.426523	0.217207	0.328821	0.234587	0.219385	0.370669	0.077295	0.0805707	0.471466	0.877511	1.12165	4.65443	0.233735	0.85238	4.01715	4471	1.13458	951	1224	3117.5	6007	4.65681	406	660	855	0	0.536041	0.347095	0.0682537	0.0256368	0.0229732	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR04	2013-02-15T09:01:19Z	0.303068	15.6332	17.2536	20.2207	0.794603	0.757694	3.62505	4799.3	0.37052	0.0586529	0.106566	0.46426	0.214998	0.350875	0.219797	0.21433	0.341664	0.0861523	0.0954984	0.476685	0.933293	1.26788	3.55934	0.349716	0.856161	3.53205	4347	1.12263	1030	1246	3199	7302	4.66116	385	664	858.75	0	0.560531	0.344426	0.0624486	0.0195837	0.0130101	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR05	2013-02-15T10:39:31Z	0.288708	15.6409	17.7703	21.1117	0.686881	0.841809	4.47454	4799.66	0.376849	0.051499	0.0855416	0.486111	0.214355	0.336141	0.234063	0.215441	0.352917	0.0822812	0.0906426	0.474159	0.883097	1.31014	4.17073	0.289655	0.835826	3.95503	4362	1.10706	1030	1267.5	3113.75	7111	4.63218	383.5	644	852	0	0.529321	0.346084	0.0822669	0.0241879	0.0181409	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR06	2013-02-15T12:17:43Z	0.315577	15.9285	17.5465	21.2664	0.780831	0.833516	3.02048	4799.44	0.375852	0.0622806	0.0856047	0.476263	0.205485	0.385166	0.202147	0.207203	0.314725	0.0940061	0.0951262	0.496143	1.00977	1.52559	3.95247	0.497393	1.0501	3.36708	4178	1.10739	1023	1712.5	3256.75	7678	4.58308	455	659	824	0	0.546887	0.330685	0.076322	0.030086	0.0160198	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR07	2013-02-15T13:55:55Z	0.276871	15.547	17.3103	20.7253	0.785897	0.980722	3.61834	4799.8	0.406681	0.0669429	0.0517597	0.474616	0.215605	0.362178	0.20881	0.213406	0.321697	0.0977575	0.0920551	0.488491	0.940973	1.38892	3.58209	0.402691	0.94073	3.63898	4315	1.11498	1033	1391	3272.5	7415	4.78043	341	549	824	0	0.525287	0.352798	0.0687795	0.0261632	0.0269724	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR08	2013-02-15T15:34:08Z	0.274996	14.6339	16.2201	19.4223	1.23747	1.06251	3.07386	4799.18	0.449359	0.0534469	0.0391118	0.458083	0.226219	0.340717	0.215615	0.217449	0.309399	0.123022	0.0860027	0.481577	0.902822	1.15519	5.42936	0.406155	0.889001	4.45345	4410	1.11395	1095	1412	3211	6891	4.72433	319	450	744	0	0.537658	0.305906	0.085764	0.0332318	0.0374401	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR09	2013-02-15T17:12:20Z	0.300348	15.395	17.167	20.3108	0.836408	1.0257	3.38935	4799.16	0.386817	0.0688466	0.0612123	0.483124	0.202646	0.38624	0.203193	0.207921	0.311247	0.10277	0.0969041	0.489079	1.02167	1.86207	4.7566	0.577041	1.17347	4.32021	4130	1.1127	1072	2085.5	3226	8044	4.76183	431.75	660	825	0	0.55992	0.320114	0.0859025	0.0234958	0.0105669	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR10	2013-02-15T18:50:32Z	0.268558	13.7024	15.4613	17.899	1.84789	1.18133	4.61608	4799.28	0.481531	0.0378819	0.0991024	0.381485	0.216326	0.333372	0.229728	0.220574	0.355367	0.101862	0.0775609	0.46521	0.892038	1.21963	4.42021	0.350122	0.945568	3.70423	4409	1.10224	1019	1340	2944	6062	4.63308	306	417	688.75	0	0.532827	0.311778	0.078357	0.034972	0.0420653	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR11	2013-02-15T20:28:44Z	0.297995	15.6316	17.4584	21.1118	0.799352	0.877069	4.86486	4799.43	0.444029	0.057978	0.029456	0.468537	0.205388	0.380981	0.204534	0.209097	0.314269	0.103026	0.0952458	0.48746	0.996908	1.84147	4.57463	0.470384	1.4002	3.99592	4166	1.11374	1066	1504	3118	7480	4.86123	390	645	834.25	0	0.545321	0.332353	0.0770053	0.0276738	0.0176471	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR12	2013-02-15T22:06:56Z	0.300064	15.6178	17.5999	21.1871	0.880963	0.869321	3.33701	4799.68	0.410356	0.0818949	0.0379337	0.469815	0.206097	0.386334	0.200099	0.20747	0.313869	0.104311	0.0996966	0.482123	1.10546	1.70531	4.60348	0.734714	1.04875	4.1363	4108	1.10801	1113	1755.5	3237.5	7845	4.75361	401	603	845	0	0.581772	0.308349	0.0619503	0.0238368	0.0240918	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR13	2013-02-15T23:45:08Z	0.297057	15.0056	16.504	20.2122	0.640842	0.919074	5.0819	4799.64	0.40149	0.103195	0.0250333	0.470282	0.20731	0.37098	0.210231	0.21148	0.335212	0.090936	0.0909397	0.482913	0.989803	1.59991	4.79465	0.520118	1.18644	4.51694	4204	1.11408	1102	1487	3256.25	7204	4.82231	406.75	663	876	0	0.58412	0.307052	0.054553	0.0231816	0.0310938	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR14	2013-02-16T01:23:20Z	0.300467	15.7062	17.4405	20.7305	0.657469	0.911508	3.4398	4799.53	0.351811	0.121433	0.0667309	0.460024	0.206852	0.380639	0.203769	0.20874	0.328043	0.0938661	0.0972269	0.480864	1.04696	1.7551	3.68035	0.505933	1.42399	3.12828	4149	1.10403	1061	1608	3208	7059	4.6728	466	685	842	0	0.566653	0.323417	0.0570902	0.0249327	0.0279076	0	0
TCGA-AG-A020-01A-23_W_VU_20130215_A0218_10E_R_FR15	2013-02-16T03:01:32Z	0.284256	15.6749	17.4876	20.8722	0.825539	0.799723	5.15385	4799.56	0.430763	0.0678858	0.0427764	0.458574	0.207155	0.367696	0.214454	0.210695	0.341925	0.0987669	0.0944018	0.464906	0.943269	1.70279	3.94171	0.478405	1.39394	3.62934	4168	1.15456	1103	1496	3201	7641	4.77286	383	569	837	0	0.575841	0.326397	0.0514331	0.0172752	0.0290538	0	0
TCGA-AG-A026-01A-71_W_VU_20121023_A0218_5A_R_FR01	2012-10-23T19:42:31Z	0.31513	17.1727	19.4255	23.5995	0.935502	0.967741	4.55158	4799.48	0.257455	0.0548149	0.0696327	0.618098	0.30003	0.30097	0.236631	0.162369	0.20037	0.125459	0.131164	0.543007	1.11262	1.68296	4.27996	0.166103	1.89827	2.77794	3123	1.02859	1344	2553	2973.5	9412	4.2976	522	678	823	0	0.677539	0.272206	0.0446239	0.00488738	0.000743731	0	0
TCGA-AG-A026-01A-71_W_VU_20121023_A0218_5A_R_FR02	2012-10-23T21:20:43Z	0.317619	16.1358	17.9816	21.6452	0.890794	0.859955	4.08609	4799.46	0.2431	0.0696877	0.0714642	0.615748	0.281241	0.319807	0.238062	0.16089	0.176804	0.135846	0.147008	0.540342	1.07732	1.88201	3.92208	0.225795	2.09333	2.35356	3025	1.06074	1346	2438	3058	9694	4.14652	497	677	820	0	0.659274	0.293584	0.0436352	0.00319785	0.00030947	0	0
TCGA-AG-A026-01A-71_W_VU_20121023_A0218_5A_R_FR03	2012-10-23T22:58:55Z	0.31882	17.7314	19.8622	24.3002	0.783953	0.834557	4.56317	4799.73	0.17429	0.141353	0.078133	0.606224	0.269456	0.328247	0.241401	0.160896	0.209273	0.135943	0.140084	0.5147	1.05842	1.82307	3.92696	0.211359	2.35317	2.29088	2960	1.02854	1299.75	2339	3147.25	9761	3.9833	496	690	833	0	0.6527	0.29413	0.0463067	0.00635181	0.000512243	0	0
TCGA-AG-A026-01A-71_W_VU_20121023_A0218_5A_R_FR04	2012-10-24T00:37:08Z	0.328147	17.6914	19.8796	23.9745	0.677986	0.816066	3.89855	4799.68	0.165957	0.135983	0.102414	0.595646	0.280536	0.305404	0.242847	0.171213	0.194708	0.127411	0.128625	0.549256	1.10708	1.79659	3.80774	0.298734	2.31617	1.69312	3113	1.03307	1282	2549	3133	9063	4.00223	561	721	858	0	0.658833	0.289087	0.0443562	0.00673066	0.000993049	0	0
TCGA-AG-A026-01A-71_W_VU_20121023_A0218_5A_R_FR05	2012-10-24T02:15:20Z	0.321733	17.4548	19.3254	23.4729	0.694125	0.770612	3.67923	4799.3	0.16853	0.118863	0.112808	0.599799	0.276303	0.314987	0.244047	0.164663	0.202967	0.131647	0.132979	0.532407	1.14126	1.94034	3.80604	0.370729	2.3324	2.23094	3150	1.04137	1376	2455.5	3130.75	9396	4.01667	532	719	881	0	0.666986	0.288208	0.0394849	0.00478927	0.000532141	0	0
TCGA-AG-A026-01A-71_W_VU_20121023_A0218_5A_R_FR06	2012-10-24T03:53:32Z	0.325992	17.2839	19.0612	22.8336	0.729966	0.810872	4.62548	4799.35	0.175835	0.07449	0.15192	0.597755	0.266524	0.322614	0.245713	0.165149	0.168564	0.137602	0.140429	0.553405	1.20095	2.07402	3.70371	0.410973	2.49652	2.15871	3146	1.0571	1386	2484.5	3182.5	9580	4.24854	531	726.5	895.25	0	0.65428	0.286743	0.0524008	0.00563674	0.000939457	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR07	2012-10-24T05:31:41Z	0.322159	17.0617	19.1315	22.2747	0.707375	0.826643	3.68738	4799.47	0.196609	0.0877004	0.139729	0.575961	0.256726	0.335177	0.246017	0.16208	0.211778	0.132835	0.136163	0.519224	1.17705	1.67835	4.24206	0.185129	2.22123	2.66004	3122	1.05195	1280	2302.5	3190.75	9635	4.13084	520	710	886	0	0.660093	0.270576	0.0648677	0.00435911	0.000103788	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR08	2012-10-24T07:09:51Z	0.322574	17.2808	19.022	22.5412	0.655943	0.81971	4.23686	4799.27	0.18469	0.092215	0.122578	0.600517	0.227597	0.34023	0.260005	0.172167	0.219897	0.122514	0.126105	0.531484	1.11317	1.51721	3.45352	0.249307	1.97139	2.34906	3455	1.14946	1225	2327	3127.5	9356	4.5972	573	747	924.25	0	0.644079	0.298525	0.0516246	0.00470286	0.00106883	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR09	2012-10-24T08:48:03Z	0.316802	17.6997	19.6213	23.1923	0.646472	0.752679	4.09717	4800.32	0.218839	0.114379	0.102399	0.564383	0.236623	0.333778	0.252019	0.177579	0.211326	0.117995	0.118815	0.551864	0.988328	1.04947	4.63905	0.317205	1.556	2.5148	3400	1.09991	1513	2253.5	2984.5	8368	4.13979	588	758	912	0	0.657983	0.292663	0.043738	0.00513862	0.000478011	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR10	2012-10-24T10:26:15Z	0.315875	16.8214	18.6978	22.0421	0.717718	0.855708	3.48146	4800.89	0.207693	0.0758318	0.164349	0.552126	0.237229	0.334286	0.249178	0.179307	0.22276	0.111153	0.116201	0.549886	1.15135	1.19255	3.52704	0.370514	1.14179	2.08166	3398	1.10836	1933	2455	2903	8000	3.98181	555	716	856	0	0.66225	0.29225	0.041875	0.003125	0.0005	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR11	2012-10-24T12:04:29Z	0.330436	16.8728	18.6804	22.2996	0.729025	0.935132	4.55008	4799.32	0.184663	0.0534442	0.128718	0.633174	0.235538	0.334555	0.250904	0.179002	0.217319	0.110178	0.121709	0.550794	1.15882	1.23981	4.56762	0.545476	1.81859	3.0724	3446	1.13109	1337	2413.5	3054.75	8513	4.39257	577	748	907	0	0.699518	0.25972	0.03618	0.00399389	0.000587337	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR12	2012-10-24T13:42:39Z	0.320234	16.4443	18.0383	21.6728	0.923811	0.940238	4.52979	4799.5	0.20504	0.0599596	0.0792383	0.655762	0.218339	0.335774	0.277808	0.168079	0.235716	0.12041	0.13903	0.504844	1.21044	2.04024	4.41578	0.343064	2.63736	2.78641	3277	1.15157	1338	2348	3200	10102	4.71201	525	724	920	0	0.681449	0.269353	0.0448426	0.0040586	0.000296971	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR13	2012-10-24T15:20:52Z	0.32354	17.6007	19.6343	23.5761	0.806877	0.972516	3.80751	4799	0.238825	0.0424657	0.0819983	0.636711	0.223942	0.339461	0.256784	0.179814	0.232862	0.106662	0.121521	0.538955	1.09851	1.20397	4.3639	0.317785	1.48255	3.23213	3481	1.14303	2085	2500	2960	8373	4.38194	533	715	875	0	0.692344	0.276842	0.0280664	0.0022692	0.000477726	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR14	2012-10-24T16:59:03Z	0.321011	16.7015	18.4218	22.1128	1.01181	0.976646	5.05097	4798.94	0.253922	0.0774847	0.0651825	0.603411	0.237095	0.325916	0.273163	0.163827	0.229085	0.127989	0.144934	0.497992	1.10973	1.73655	4.77491	0.249185	2.588	2.92449	3145	1.07493	2181	2554	3211	10685	4.67423	492	688	900	0	0.658212	0.288629	0.0448292	0.00795508	0.000374357	0	0
TCGA-AG-A026-01A-71_W_VU_20121024_A0218_5A_R_FR15	2012-10-24T18:37:15Z	0.303616	16.5154	18.4937	22.113	0.912281	0.984087	4.75366	4799.9	0.241392	0.0846035	0.0772244	0.59678	0.254464	0.3268	0.255167	0.163569	0.21792	0.13067	0.147466	0.503943	1.09796	1.77718	5.72034	0.234443	2.20596	3.89236	3123	1.01842	2365	2818	3198.5	10454	4.41502	489	691	909	0	0.676966	0.282954	0.036541	0.00277406	0.000765257	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR01	2012-08-19T07:33:11Z	0.284124	10.1106	11.3971	13.565	1.04858	1.04469	3.71985	4799.64	0.285024	0.0428144	0.056477	0.615685	0.268306	0.300979	0.261058	0.169656	0.209748	0.111871	0.110853	0.567528	1.29866	2.83912	4.36009	0.314213	2.36556	3.22685	3020	0.958553	1631.75	1865	3188.25	9165	4.98274	342	478	647	0	0.650846	0.3006	0.0424441	0.00534643	0.000763775	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR02	2012-08-19T09:11:22Z	0.275475	10.6182	12.0422	14.2492	0.942382	0.902674	3.64546	4799.52	0.292443	0.0451137	0.0611386	0.601305	0.269543	0.298291	0.262254	0.169912	0.2125	0.114981	0.10979	0.562728	1.26327	2.62849	4.13872	0.308184	2.35563	3.00062	3037	0.968755	1457	1850	3215	9097	4.71333	350	487	650	0	0.607123	0.319776	0.0608992	0.00978345	0.00241838	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR03	2012-08-19T10:49:34Z	0.28173	10.5322	11.8771	14.4724	0.858459	0.860966	4.54133	4799.64	0.298547	0.0395842	0.0628918	0.598977	0.259842	0.299637	0.264449	0.176073	0.21	0.115886	0.11004	0.564074	1.28305	2.71303	3.66439	0.356752	2.54319	2.91799	3006	0.940558	1754	2004.5	3283.75	9179	4.66653	367	523	660	0	0.602571	0.329448	0.0578494	0.0086066	0.00152522	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR04	2012-08-19T12:27:48Z	0.288772	10.8571	12.2571	14.727	0.883016	0.80522	3.2351	4799.62	0.265205	0.0824211	0.0615336	0.59084	0.254641	0.307309	0.263632	0.174418	0.211967	0.116386	0.108005	0.563642	1.30379	2.59756	3.28135	0.389032	2.52869	2.01347	3017	0.952154	1736	1951	3314	8924	4.54236	366	531	666	0	0.590879	0.319027	0.0680188	0.0166965	0.00537875	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR05	2012-08-19T14:06:03Z	0.289451	10.4141	11.9074	13.88	0.828053	0.891871	4.20639	4799.94	0.236611	0.108821	0.0588432	0.595725	0.253065	0.305311	0.265619	0.176004	0.207154	0.121005	0.112421	0.559421	1.34199	2.93151	3.01894	0.433909	2.7533	2.60839	3007	0.962065	1751	2002	3356.5	9138	4.5595	357	532	675	0	0.607792	0.306851	0.0619392	0.0160867	0.00733202	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR06	2012-08-19T15:44:17Z	0.268247	9.7575	10.9654	13.1027	0.886281	1.03573	3.72884	4799.09	0.252802	0.0909225	0.0683375	0.587938	0.250541	0.301854	0.2702	0.177405	0.210108	0.120264	0.11006	0.559567	1.32884	2.90217	4.07503	0.424613	2.84365	2.81807	3038	0.949873	1776	2013	3396	9029	4.56403	354	533	678	0	0.596633	0.308229	0.0728763	0.0163916	0.00586997	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR07	2012-08-19T17:22:30Z	0.290751	10.7526	12.3511	15.0527	0.812853	0.987815	4.09166	4799.84	0.213517	0.0704276	0.111356	0.6047	0.241825	0.311632	0.270034	0.176509	0.204418	0.115153	0.116754	0.563675	1.333	2.99051	3.54829	0.433348	2.8684	2.7101	3004	0.950723	1774	2011	3416.25	9190	4.71315	349	522	686.75	0	0.61556	0.313058	0.0619151	0.00816104	0.00130577	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR08	2012-08-19T19:00:45Z	0.288338	10.754	12.1679	14.9341	0.859851	0.849308	3.91919	4799.85	0.209515	0.0731708	0.107562	0.609751	0.239659	0.314287	0.268519	0.177535	0.208685	0.109063	0.118755	0.563498	1.27481	2.90634	3.16309	0.452337	2.80888	2.28851	3002	0.940381	1763.25	1995.5	3477	8875	4.77712	356	531	695	0	0.649803	0.301183	0.0437183	0.00439437	0.000901408	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR09	2012-08-19T20:38:57Z	0.286919	10.9407	12.2976	14.6988	0.83641	0.861566	5.1401	4799.93	0.225306	0.0676112	0.103381	0.603702	0.242705	0.32077	0.264337	0.172187	0.215024	0.103902	0.11651	0.564564	1.17137	2.77649	4.54322	0.373878	2.66709	3.19229	3036	0.964181	1428	1812.5	3431.25	8539	4.60945	356	530	687	0	0.666589	0.295819	0.0338447	0.00316196	0.000585549	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR10	2012-08-19T22:17:09Z	0.2803	10.9172	12.3751	14.9027	0.953163	0.904303	3.46143	4799.55	0.19911	0.0533187	0.0968817	0.65069	0.233532	0.322965	0.267172	0.176331	0.216656	0.101508	0.115955	0.56588	1.28853	2.55774	3.27785	0.456079	2.40856	2.308	3002	0.931159	1831	2051	3349.75	8259	4.54815	345	515	664	0	0.726601	0.253057	0.0188885	0.00072648	0.00072648	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR11	2012-08-19T23:55:21Z	0.266785	10.3729	11.731	14.0395	0.845969	1.04815	4.51063	4798.74	0.219306	0.033563	0.0665349	0.680597	0.230249	0.317224	0.270862	0.181665	0.217035	0.0977342	0.115798	0.569433	1.25505	2.50618	3.58851	0.480617	2.34845	3.19438	3016	0.930313	1763	2030.5	3328.25	8430	4.8093	354	524	676	0	0.710676	0.265125	0.0223013	0.00154211	0.000355872	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR12	2012-08-20T01:33:33Z	0.268412	10.8844	12.2379	15.2573	0.980993	1.11522	4.44909	4799.62	0.235153	0.0453081	0.0475031	0.672036	0.226829	0.3174	0.271598	0.184172	0.222818	0.0970145	0.113647	0.56652	1.35219	2.54315	4.18412	0.451169	2.34757	3.32014	2995	0.903455	1733	1956	3287.5	8364	4.75789	341	510	674	0	0.702176	0.272836	0.0231946	0.00131516	0.00047824	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR13	2012-08-20T03:11:46Z	0.279184	10.7909	12.3045	15.1259	0.904302	0.959163	4.02855	4799.03	0.255543	0.0371795	0.0612343	0.646043	0.25462	0.302605	0.264383	0.178393	0.208731	0.100515	0.111851	0.578904	1.24323	2.63051	3.69446	0.456125	2.33179	2.98315	2938	0.90837	1778	2010.5	3291.75	8729	4.78414	329	496	678	0	0.679688	0.284225	0.0329935	0.00274946	0.000343682	0	0
TCGA-AG-A02N-01A-31_W_VU_20120819_A0218_2C_R_FR14	2012-08-20T04:50:00Z	0.272956	10.7545	12.4018	15.0905	1.14743	0.871299	3.56638	4799.63	0.255018	0.044756	0.0710795	0.629147	0.264425	0.298777	0.259808	0.17699	0.209578	0.103671	0.111524	0.575227	1.4508	2.59311	4.40543	0.5741	2.32986	3.1731	2880	0.880558	1765	2095.5	3178.75	8734	4.74521	316	488	666	0	0.695214	0.273185	0.0288528	0.00274788	0	0	0
TCGA-AG-A02N-01A-31_W_VU_20120820_A0218_2C_R_FR15	2012-08-20T06:28:15Z	0.273665	10.2867	11.6392	14.101	1.03885	1.04189	3.44734	4799.51	0.27135	0.0557279	0.068517	0.604405	0.26949	0.297183	0.259135	0.174192	0.214569	0.107262	0.11264	0.565529	1.52302	2.22284	5.00534	0.669644	1.88548	4.02172	2913	0.895632	1659	1981	3110	8726	4.77851	324	477	666	0	0.668233	0.285813	0.0436626	0.0018336	0.0004584	0	0
TCGA-AG-A02X-01A-32_W_VU_20130213_A0218_10D_R_FR01	2013-02-13T07:37:14Z	0.294442	15.5096	17.0485	20.5829	0.743037	0.741876	4.82522	4799.92	0.383348	0.129671	0.131228	0.355753	0.209562	0.359408	0.22732	0.203709	0.358376	0.0872703	0.0882431	0.466111	0.91262	1.36622	3.23569	0.143829	0.710224	3.12137	4334	1.14117	982.25	1172.5	3184.75	6351	4.5083	447	655	816	0	0.517241	0.367029	0.0862856	0.0237758	0.0056684	0	0
TCGA-AG-A02X-01A-32_W_VU_20130213_A0218_10D_R_FR02	2013-02-13T14:28:20Z	0.264235	14.7353	16.3848	19.4352	0.738671	1.00764	4.84331	4799.44	0.498231	0.0395677	0.169291	0.29291	0.219768	0.34628	0.217861	0.216091	0.385671	0.0877282	0.0808464	0.445754	1.00157	2.51567	5.44001	0.325924	2.28116	4.19563	4524	1.1847	1126.75	1422.5	3058	6498	4.89634	444	645	842	0	0.524777	0.334564	0.0820252	0.0317021	0.0267775	0.000153894	0
TCGA-AG-A02X-01A-32_W_VU_20130213_A0218_10D_R_FR04	2013-02-13T17:44:41Z	0.270986	14.8849	16.5498	19.814	0.771592	0.797955	3.10325	4799.43	0.407523	0.120942	0.186702	0.284833	0.218512	0.355406	0.21421	0.211872	0.343893	0.0871736	0.0914416	0.477491	1.02004	2.02897	3.12406	0.338676	1.54006	2.26474	4423	1.15786	1071	1266	3281.5	6421	4.04332	353	617	829	0	0.502881	0.358823	0.0769351	0.035197	0.0261641	0	0
TCGA-AG-A02X-01A-32_W_VU_20130213_A0218_10D_R_FR05	2013-02-13T19:22:53Z	0.27581	15.4458	17.2283	20.4924	0.8268	0.970586	3.98871	4799.9	0.432633	0.136357	0.164226	0.266784	0.222017	0.331807	0.226783	0.219393	0.380289	0.0710762	0.0742517	0.474383	0.934836	1.8851	3.59459	0.236789	1.52041	3.00631	4586	1.15379	1024.25	1259	3262.75	5250	4.11538	319	530	796	0	0.474095	0.31981	0.0992381	0.0525714	0.0542857	0	0
